title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,treatment_protocol_ch1,molecule_ch1,extract_protocol_ch1,label_ch1,label_protocol_ch1,taxid_ch1,hyb_protocol,scan_protocol,description,data_processing,platform_id,contact_name,contact_email,contact_phone,contact_fax,contact_laboratory,contact_department,contact_institute,contact_address,contact_city,contact_state,contact_zip/postal_code,contact_country,supplementary_file,data_row_count
"""CRC-57""","""GSM543179""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543179/suppl/GSM543179.txt.gz""","""41000"""
"""CRC-58""","""GSM543180""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543180/suppl/GSM543180.txt.gz""","""41000"""
"""CRC-59""","""GSM543181""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543181/suppl/GSM543181.txt.gz""","""41000"""
"""CRC-60""","""GSM543182""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543182/suppl/GSM543182.txt.gz""","""41000"""
"""CRC-61""","""GSM543183""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543183/suppl/GSM543183.txt.gz""","""41000"""
"""CRC-62""","""GSM543184""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543184/suppl/GSM543184.txt.gz""","""41000"""
"""CRC-63""","""GSM543185""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543185/suppl/GSM543185.txt.gz""","""41000"""
"""CRC-64""","""GSM543186""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543186/suppl/GSM543186.txt.gz""","""41000"""
"""CRC-65""","""GSM543187""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543187/suppl/GSM543187.txt.gz""","""41000"""
"""CRC-66""","""GSM543188""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543188/suppl/GSM543188.txt.gz""","""41000"""
"""CRC-67""","""GSM543189""","""Public on Sep 01 2011""","""May 13 2010""","""Sep 01 2011""","""RNA""","""1""","""colorectal cancer""","""Homo sapiens""","""""","""Laser micro-dissection""","""total RNA""","""Total RNA was extracted with QIAGEN RNeasy minElute Spin Column (QIAGEN, Inc., Valencia, CA) according to the manufacturer's protocols.""","""Cy3""","""Cyanine (Cy)-labeled cRNA was prepared using T7 linear amplification as described in the Agilent Low RNA Input Fluorescent Linear Amplification Kit Manual  (Agilent Technologies).""","""9606""","""Hybridization was carried out using the conditions specified in the Agilent Human Whole Genome Expression system.""","""Fluorescence intensities were determined with an Agilent DNA Microarray Scanner.""","""none""","""Expression levels were quantified by G2567AA Feature Extraction Software Version A.7.5.1 (Agilent Technologies), which used the  LOWESS (locally weighted linear regression curve fit) normalization method. Further analyses were performed using GeneSpring version 7.3.""","""GPL6480""","""Koshi,,Mimori""","""kmimori@beppu.kyushu-u.ac.jp""","""81-977-27-1650""","""81-977-27-1651""","""Kyushu Univeristy Beppu Hospital""","""Department of Surgery""","""Kyushu university""","""4546 Tsurumihara""","""Beppu""","""Oita""","""874-0838""","""Japan""","""ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM543nnn/GSM543189/suppl/GSM543189.txt.gz""","""41000"""
